,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
21,14208.3,44883.8,34451.1,29410.3,24968.6,15459.4,9684.6,2620.1,35263.3,24220.1,32998.9,36001.2,33005.0,20019.5,24836.7,28840.7,36291.4,38223.4,45071.4,28371.7,31490.0,0.0,37119.7,33978.1,33089.5,39896.9,9469.5,34395.8,7114.4,34567.5,0.0,19556.9,18601.2,6594.4,45103.1,26453.2,19047.0,29056.0,47706.3,16224.5,30743.7,24738.5,10912.4,33845.0,4585.8,9326.5,47334.1,1546.8,41534.0,24614.1,5370.5,13198.6,44846.8,7610.0,25428.3,18635.1,24541.9,30392.5,34871.0,12008.7,28170.3,24289.6,28444.9,44823.5,13111.9,14079.3,12585.8,9496.7,22494.7,38956.5,3057.2,15716.0,15081.2,14308.4,33132.2,26951.9,16355.4,6594.4,28629.1,29754.1,27178.0,20000.1,28106.9,20345.1,29827.7,12609.3
22,31774.4,16670.8,72390.5,64706.9,60265.3,33478.2,46095.4,39899.4,32741.9,59516.7,47721.1,71297.8,47727.2,17805.6,60133.4,34361.1,61237.3,76162.9,16664.0,33892.1,22330.8,37307.0,0.0,48700.3,47811.7,75193.5,28543.5,18070.8,37867.3,6849.1,37307.0,32162.8,53897.8,47799.2,17728.5,64392.6,54343.6,18434.6,85645.7,21811.0,68683.1,60035.1,30050.1,71784.5,41865.1,40638.1,85273.5,38826.0,71616.4,14947.8,42649.8,30874.4,70652.0,30567.9,13847.7,23928.7,62481.4,65064.0,72810.4,31146.4,19597.8,59586.2,63710.8,17448.8,31454.7,31645.4,50494.3,45907.5,57791.3,28442.3,40336.5,33734.8,34545.0,34364.0,47854.4,10251.9,52766.3,47799.2,41549.7,21018.3,62444.0,55266.0,59382.1,60668.4,19206.3,31747.1
23,28479.5,46856.1,34101.2,18899.0,15564.2,15532.5,20235.4,30027.3,24551.2,13974.4,3360.3,23827.5,3366.4,31156.5,13651.1,15848.9,12537.0,44637.8,47043.6,16142.4,44242.7,32376.2,48256.7,0.0,3451.0,21095.7,22883.1,36368.1,25481.9,45704.5,32376.2,21065.5,18533.4,31019.2,48023.1,35165.3,20765.7,40193.1,34250.9,27361.6,40349.4,15334.0,20297.8,43450.8,33936.8,36131.1,41429.4,33323.3,22916.1,35751.1,37810.5,18754.0,21092.4,31850.2,36565.4,37035.4,45701.4,51552.0,46247.3,20288.1,30142.6,14043.9,52218.8,46795.8,18520.1,28350.5,33714.3,20121.8,22496.6,32652.6,29355.9,15089.9,35765.7,37144.1,3493.7,38089.0,25209.5,31019.2,9671.9,42930.3,50951.9,43774.0,51880.8,22873.4,40964.8,28277.2
24,27707.9,44646.2,37692.2,22490.0,19155.2,14761.0,21768.2,29255.7,21102.0,17565.5,258.2,27804.6,344.7,30385.0,17242.1,13639.0,16514.1,48228.8,44833.8,13932.6,43471.2,31604.7,47485.2,3591.0,0.0,25072.8,22111.5,34158.2,24710.3,44933.0,31604.7,20293.9,20239.6,30247.7,45813.2,38756.3,23086.0,39421.5,38228.0,26590.0,51131.6,18925.0,19526.3,54232.9,33165.2,35359.6,45020.4,32551.8,26893.2,34979.6,37038.9,17982.5,24509.2,31078.6,35793.8,36263.9,44929.8,50780.4,55258.9,19516.6,27932.7,17634.9,51447.2,44585.9,17748.5,27578.9,32942.8,21654.6,24816.9,30442.7,28584.3,14318.3,34994.2,36372.5,435.2,37317.4,24845.8,30247.7,8900.4,42158.7,50180.4,43002.5,51109.3,25193.7,40193.2,27505.7
25,41683.2,68812.0,36481.2,15405.7,16071.0,36448.0,30796.4,37517.6,46507.1,16645.1,25077.4,9343.5,24734.6,55222.3,17406.0,37804.8,9182.6,47009.4,68999.6,38098.4,68308.5,39866.5,72322.5,21062.3,24819.2,0.0,47109.2,58324.0,38619.6,69770.3,39866.5,41981.0,21289.1,38046.8,69979.0,34703.0,23521.4,64258.9,14087.2,51427.4,39887.2,16112.8,44072.2,42988.5,40168.7,48593.4,29751.4,40813.6,4173.0,59816.9,43066.0,39669.5,17738.0,45349.6,60631.1,60336.7,37616.0,45582.8,45785.0,44540.3,52098.5,16714.6,46121.8,68751.7,39435.6,41554.2,39626.5,30682.8,21864.1,54608.5,36846.2,36005.4,54348.1,65103.8,25449.6,62154.7,27965.2,38046.8,30587.4,65265.6,49472.3,53180.9,61287.7,25629.1,65030.5,39582.7
26,5258.5,36300.4,44917.5,37233.9,32792.3,8081.2,18622.4,11723.2,26680.0,32043.8,22324.1,43824.9,22330.2,11436.1,32660.4,20257.3,35840.3,48689.9,36488.0,19788.3,24522.3,9130.8,28536.3,23303.3,22414.7,47720.5,0.0,25812.4,10394.3,25984.1,9130.8,10973.5,26424.9,20326.2,36519.8,36919.6,26870.6,20472.7,58172.8,7641.2,41210.1,32562.1,3534.2,44311.5,13688.9,14863.7,57800.5,10649.8,49357.7,16030.7,14473.6,5820.4,45255.0,2206.1,16844.9,15768.0,35008.4,40859.0,45337.5,4630.5,19586.9,32113.2,41525.8,36240.1,5733.7,5129.5,23021.3,18434.5,30318.3,30373.1,12160.3,8337.8,14498.3,15876.6,22457.4,18368.5,25293.3,20326.2,16152.7,23209.9,40258.9,33081.0,41187.8,33195.4,21244.4,5231.2
27,29042.3,10488.0,69658.4,55295.0,51960.3,29553.5,43363.3,37167.3,14754.4,50370.5,33868.2,60966.6,34989.4,20364.8,50047.2,20988.7,49676.1,73430.8,10675.6,20519.7,30232.4,34574.9,18946.3,36396.1,34240.4,58234.8,25811.4,0.0,35135.2,12529.9,34574.9,22523.6,51165.7,45067.1,10707.4,61660.5,51611.5,26336.2,82913.6,22602.1,65951.0,51730.1,27295.7,69052.4,39133.0,39604.6,82541.4,36093.9,60055.1,17613.5,39917.7,26949.7,57914.2,27835.8,18565.6,31830.3,59749.3,65599.8,70078.3,28483.8,6225.5,50440.0,66266.7,10427.7,27530.0,28913.3,47762.2,43175.4,55059.2,10454.9,37604.4,29810.1,39239.2,42265.6,33588.6,20824.8,50034.1,45067.1,37625.0,28919.9,64999.8,57821.9,65928.7,57936.3,27107.9,29015.0
28,5053.4,43456.8,36325.7,28167.0,23725.4,11597.3,8415.3,4732.5,29343.6,22976.9,24409.4,34758.0,24415.5,18592.5,23593.5,22921.0,37925.7,40098.1,43644.4,22451.9,31678.7,7081.5,35692.7,25388.7,24500.1,38653.6,10479.5,32968.8,0.0,33140.5,7081.5,13637.2,17358.0,11734.4,43676.2,28327.8,17803.7,27629.1,49580.9,14797.6,32618.3,23495.2,7442.5,35719.7,7383.7,15808.4,49208.7,8028.6,40290.8,23187.1,10280.9,9336.5,47340.4,8719.8,24001.4,23706.9,26416.6,32267.1,36745.7,7910.5,26743.3,23046.3,32934.0,43396.5,9242.3,4924.4,14429.5,8227.4,21251.4,33036.8,4061.2,11853.8,22437.2,23815.6,24542.8,25525.0,15086.1,11734.4,20039.6,28635.8,31667.1,24489.2,32596.0,19075.8,28400.8,4851.2
29,30345.7,12686.8,70961.9,63278.3,58836.6,32049.6,44666.8,38470.8,27690.6,58088.1,40835.2,69869.2,46298.6,16377.0,58704.7,27955.7,59808.7,82176.7,14348.2,27486.7,18230.9,35878.4,6836.8,47271.7,46383.1,73764.9,27114.9,13019.5,36438.6,0.0,35878.4,22242.0,52469.2,46370.6,13760.5,62964.0,52915.0,14334.7,84217.1,20382.3,67254.5,58606.5,28621.5,70355.8,40436.5,36538.2,83844.9,37397.4,70187.8,13519.2,49281.3,29445.7,69223.4,29139.2,12419.1,19828.8,61052.7,60964.1,75925.8,29717.8,13192.5,58157.6,59610.9,13480.8,30026.1,30216.8,49065.7,44478.9,56362.7,23391.0,38907.9,32306.2,30445.1,30264.1,40555.6,8823.3,51337.6,46370.6,40121.1,16918.4,58344.1,51166.1,55282.2,59239.8,15106.4,30318.4
30,14208.3,44883.8,34451.1,29410.3,24968.6,15459.4,9684.6,2620.1,35263.3,24220.1,32998.9,36001.2,33005.0,20019.5,24836.7,28840.7,36291.4,38223.4,45071.4,28371.7,31490.0,0.0,37119.7,33978.1,33089.5,39896.9,9469.5,34395.8,7114.4,34567.5,0.0,19556.9,18601.2,6594.4,45103.1,26453.2,19047.0,29056.0,47706.3,16224.5,30743.7,24738.5,10912.4,33845.0,4585.8,9326.5,47334.1,1546.8,41534.0,24614.1,5370.5,13198.6,44846.8,7610.0,25428.3,18635.1,24541.9,30392.5,34871.0,12008.7,28170.3,24289.6,28444.9,44823.5,13111.9,14079.3,12585.8,9496.7,22494.7,38956.5,3057.2,15716.0,15081.2,14308.4,33132.2,26951.9,16355.4,6594.4,28629.1,29754.1,27178.0,20000.1,28106.9,20345.1,29827.7,12609.3
