,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
32,1330.4,3704.9,1523.6,632.0,398.5,1530.5,560.6,947.0,2686.6,354.1,1284.3,1242.7,1260.3,2154.9,403.4,1876.4,1048.4,2268.5,3699.2,1902.8,2954.8,1097.3,3227.6,1116.9,1270.2,1269.3,1515.0,2960.0,1092.2,2964.3,1097.3,1824.2,0.0,1064.1,3704.8,1511.9,468.8,2665.7,1844.8,1894.9,1838.3,431.0,1445.3,2139.2,1124.1,1711.5,1792.4,1178.1,1331.3,2502.8,1295.1,1561.3,1593.4,1485.6,2485.6,2400.3,1616.8,1887.0,2239.8,1462.2,2572.0,379.6,1935.8,3665.8,1598.5,1317.5,1127.9,541.6,531.2,2971.5,903.4,1487.0,2070.9,2139.3,1293.4,2554.7,510.1,1064.1,1373.0,2888.4,2007.1,1661.7,2034.2,517.7,2656.1,1324.5
33,840.7,3185.3,1652.9,1688.3,1454.8,1210.6,576.7,385.6,2445.8,1410.4,1380.3,2299.0,1356.3,1635.3,1459.7,1805.8,2104.7,2161.1,3179.6,1832.2,2251.2,465.1,2708.0,1407.3,1366.2,2325.6,975.2,2440.4,627.9,2444.7,465.1,1334.5,1056.3,0.0,3185.2,1427.5,1244.3,2146.1,2553.3,1375.3,1562.4,1487.3,955.6,1863.3,254.8,992.6,2428.9,545.9,2387.6,1983.2,521.7,1071.6,2649.7,945.8,1966.0,1860.5,1177.2,1425.9,1827.8,972.5,2052.4,1435.9,1368.9,3146.2,1108.8,827.8,455.9,558.8,1495.5,2574.1,408.9,1225.0,1352.0,1392.2,1389.4,2035.1,1049.3,0.0,1087.2,2167.5,1260.0,914.6,1287.1,1308.8,2136.5,856.3
34,2649.8,174.9,4484.9,4271.9,4157.1,2589.3,3379.0,3009.8,1867.0,4012.6,3040.6,4950.9,3090.1,1822.7,4011.9,2217.5,4086.4,4993.1,115.9,2209.4,1806.1,2819.0,1180.0,3179.0,3093.9,4699.2,2329.5,745.8,2814.8,1025.2,2819.0,2261.6,3779.7,3204.0,0.0,4259.5,3967.7,1571.7,5385.3,2096.1,4394.4,4189.6,2452.9,4695.3,3117.1,2719.6,5260.9,2931.9,4651.7,1689.9,3160.4,2395.9,4542.3,2515.7,1590.5,1968.5,4009.2,3942.8,4659.8,2553.2,1134.2,4038.1,3812.9,39.0,2460.0,2636.9,3368.6,3361.1,4218.9,1374.7,3013.1,2603.7,2455.9,2346.6,3007.9,1314.5,3851.6,3204.0,3052.4,1746.4,3704.0,3358.6,3626.7,4136.3,1562.1,2638.2
35,1877.4,4222.0,483.1,1732.1,1383.7,2247.3,1362.0,1509.9,3482.5,1432.0,2417.0,1628.2,2393.0,2672.0,1503.5,2842.5,2148.5,1162.2,4216.3,2868.9,3253.3,1660.2,3744.7,2260.2,2402.9,2117.1,2011.9,3477.1,1664.6,3481.4,1660.2,2371.2,1534.3,1411.9,4221.9,0.0,1333.3,3182.8,1444.5,2412.0,563.6,1442.2,1992.3,864.5,1624.6,2274.4,1342.6,1741.0,2158.4,3019.9,1818.6,2108.3,2693.5,1982.5,3002.7,2897.2,310.3,723.8,965.1,2009.2,3089.1,1457.5,757.3,4182.9,2145.5,1864.5,1089.6,1368.8,1196.0,3610.8,1466.3,2261.7,2588.9,2394.3,2426.1,3071.8,1375.8,1411.9,2123.9,3169.6,887.3,1392.6,1568.3,1238.5,3173.2,1893.0
36,1520.9,3895.4,1318.6,932.9,699.4,1736.7,751.1,1137.5,3020.1,655.0,1617.8,1543.6,1593.8,2345.4,704.3,2209.9,1349.3,2063.5,3889.7,2236.3,3145.3,1287.8,3418.1,1417.8,1603.7,1570.2,1705.5,3150.5,1282.7,3154.8,1287.8,2014.7,466.8,1254.6,3895.3,1306.9,0.0,2856.2,2074.5,2085.4,1633.3,731.9,1635.8,1934.2,1314.6,1902.0,1950.1,1368.6,1632.2,2693.3,1485.6,1751.8,1894.3,1676.1,2676.1,2590.8,1394.3,1639.4,2034.8,1652.7,2762.5,680.5,1688.2,3856.3,1789.0,1508.0,1234.1,732.1,537.9,3254.3,1093.9,1718.4,2261.4,2329.8,1626.9,2745.2,528.7,1254.6,1706.5,3078.9,1818.2,1852.2,2224.7,270.1,2846.6,1515.0
37,1584.1,1437.7,3419.2,3346.0,3112.5,1588.6,2313.3,1944.1,2366.5,3068.1,2448.2,3956.7,2424.2,614.7,3117.4,1859.9,3399.2,3869.0,1522.6,1851.8,297.6,1753.3,1045.2,2475.2,2434.1,3983.3,1263.8,1379.7,1749.1,680.0,1753.3,1472.1,2714.0,2138.3,1570.2,3193.8,2902.0,0.0,4319.6,884.5,3328.7,3145.0,1420.1,3629.6,2051.4,1449.0,4195.2,1866.2,3964.5,817.0,1975.7,1395.2,3876.4,1450.0,717.6,479.6,2943.5,2679.3,3515.8,1494.9,1525.5,3093.6,2549.4,1531.2,1459.3,1571.2,2302.9,2295.4,3153.2,2059.8,1947.4,1603.0,1099.1,1083.1,2457.3,474.2,2785.9,2138.3,2051.7,358.1,2440.5,2095.1,2363.2,3070.6,232.6,1572.5
38,2991.8,5336.4,1319.5,1767.9,1572.6,3242.4,2413.1,2624.3,4193.6,1620.9,2612.6,636.8,2560.7,3786.4,1692.4,3383.4,1556.2,2015.5,5330.7,3409.8,4372.6,2774.6,4859.1,2408.8,2570.6,1111.7,3126.3,4591.5,2779.0,4595.8,2774.6,3485.6,1852.5,2526.3,5336.3,1436.0,2046.4,4297.2,0.0,3526.4,1762.4,1631.1,3106.7,2059.9,2739.0,3388.8,945.8,2855.4,945.6,4134.3,2933.0,3222.7,1912.1,3096.9,4117.1,4011.6,1504.8,1843.1,2109.5,3123.6,4203.5,1646.4,1876.6,5297.3,3259.9,2978.9,2204.0,2394.1,1867.9,4478.5,2580.7,3198.9,3708.2,3513.6,2626.5,4186.2,2088.4,2526.3,2962.0,4288.9,2006.6,2511.9,2687.6,1951.6,4287.6,3007.4
39,832.5,1967.0,2667.6,2594.4,2360.9,837.0,1561.7,1192.5,1831.8,2316.5,1696.6,3205.1,1672.6,399.9,2365.8,1325.2,2647.6,3175.8,2051.9,1317.1,1199.8,1001.7,1472.6,1723.6,1682.5,3231.7,512.2,1559.4,997.5,1209.3,1001.7,720.5,1962.4,1386.7,2099.5,2442.2,2150.4,910.7,3568.0,0.0,2577.1,2393.4,668.5,2878.0,1299.8,1188.2,3443.6,1114.6,3212.9,747.8,1343.1,643.6,3124.8,698.4,730.6,896.3,2191.9,2473.1,2842.5,743.3,1171.4,2342.0,2399.2,2060.5,707.7,819.6,1551.3,1543.8,2401.6,1960.1,1195.8,851.4,1164.0,1328.5,1705.7,799.7,2034.3,1386.7,1300.1,1140.1,2290.3,1944.9,2317.4,2319.0,901.1,820.9
40,2011.1,4355.7,773.2,2014.5,1666.1,2381.0,1495.7,1643.6,3616.2,1714.4,2550.7,1918.3,2526.7,2805.7,1785.9,2976.2,2430.9,665.5,4350.0,3002.6,3355.5,1793.9,3878.4,2542.6,2536.6,2399.5,2145.6,3610.8,1798.3,3615.1,1793.9,2504.9,1816.7,1545.6,4355.6,527.1,1615.7,3309.9,1734.6,2545.7,0.0,1724.6,2126.0,367.7,1758.3,2408.1,1632.7,1874.7,2448.5,3153.6,1952.3,2242.0,2975.9,2116.2,3136.4,3030.9,492.2,826.0,468.3,2142.9,3222.8,1739.9,859.5,4316.6,2279.2,1998.2,1223.3,1502.5,1478.4,3744.5,1600.0,2395.4,2691.1,2496.5,2559.8,3205.5,1551.4,1545.6,2257.6,3271.8,989.5,1494.8,1670.5,1509.8,3306.9,2026.7
41,1814.2,4188.7,1409.3,552.3,195.7,1873.7,1044.4,1430.8,2868.0,252.2,1291.8,1021.7,1267.8,2638.7,323.7,2057.8,968.7,2154.2,4183.0,2084.2,3438.6,1581.1,3711.4,1080.4,1277.7,1048.3,1998.8,3443.8,1576.0,3448.1,1581.1,2308.0,483.8,1547.9,4188.6,1397.6,785.9,3149.5,1623.8,2378.7,1724.0,0.0,1929.1,2024.9,1607.9,2195.3,1571.4,1661.9,1110.3,2986.6,1778.9,2045.1,1513.7,1969.4,2969.4,2884.1,1502.5,1840.8,2125.5,1946.0,3055.8,277.7,1874.3,4149.6,2082.3,1801.3,1611.7,1025.4,731.7,3152.9,1387.2,1830.2,2554.7,2623.1,1300.9,3038.5,993.9,1547.9,1633.6,3372.2,2004.3,2145.5,2518.0,834.8,3139.9,1808.3
42,413.3,2484.5,2320.9,2195.1,1961.6,411.5,1162.4,931.0,1646.7,1917.2,1271.1,2805.8,1247.1,959.4,1966.5,1140.1,2222.1,2829.1,2478.8,1132.0,1759.3,822.3,2032.1,1298.1,1257.0,2832.4,366.0,1739.6,598.2,1768.8,822.3,535.4,1563.1,1040.0,2484.4,2095.5,1751.1,1470.2,3221.3,699.4,2230.4,1994.1,0.0,2531.3,1108.1,1014.4,3096.9,935.2,2787.4,1307.3,1163.7,272.5,2699.3,428.6,1290.1,1263.8,1845.2,2126.4,2495.8,272.3,1351.6,1942.7,2052.5,2445.4,336.6,400.4,1204.6,1144.5,2002.3,1775.0,887.4,425.9,990.2,1154.7,1280.2,1359.2,1635.0,1040.0,874.6,1699.6,1943.6,1598.2,1970.7,1965.5,1460.6,401.7
43,2296.5,4641.1,939.9,2299.9,1951.5,2666.4,1781.1,1929.0,3901.6,1999.8,2836.1,2203.7,2812.1,3091.1,2071.3,3261.6,2716.3,595.8,4635.4,3288.0,3640.9,2079.3,4163.8,2828.0,2822.0,2684.9,2431.0,3896.2,2083.7,3900.5,2079.3,2790.3,2102.1,1831.0,4641.0,812.5,1901.1,3595.3,2020.0,2831.1,372.1,2010.0,2411.4,0.0,2043.7,2693.5,1918.1,2160.1,2733.9,3439.0,2237.7,2527.4,3261.3,2401.6,3421.8,3316.3,777.6,1111.4,411.2,2428.3,3508.2,2025.3,1144.9,4602.0,2564.6,2283.6,1508.7,1787.9,1763.8,4029.9,1885.4,2680.8,2976.5,2781.9,2845.2,3490.9,1836.8,1831.0,2543.0,3557.2,1274.9,1780.2,1955.9,1795.2,3592.3,2312.1
44,919.0,3068.3,1868.2,1756.1,1522.6,1288.9,644.5,198.7,2524.1,1478.2,1574.0,2366.8,1550.0,1518.3,1527.5,1999.5,2172.5,2376.4,3062.6,2009.4,2088.5,285.4,2591.0,1601.0,1559.9,2393.4,858.2,2323.4,568.0,2327.7,285.4,1412.8,1124.1,253.3,3068.2,1642.8,1312.1,2029.1,2768.6,1258.3,1777.7,1555.1,1020.5,2078.6,0.0,812.9,2644.2,366.2,2455.4,1866.2,342.0,1149.9,2717.5,812.7,1849.0,1702.6,1392.5,1548.9,2043.1,1050.8,1935.4,1503.7,1466.7,3029.2,1187.1,906.1,653.9,626.6,1563.3,2652.4,222.0,1303.3,1172.3,1300.4,1583.1,1918.1,1117.1,253.3,1280.9,2004.8,1357.8,1012.4,1384.9,1492.3,2019.5,934.6
45,1111.3,2427.5,2527.2,2349.2,2115.7,1248.2,1237.6,811.8,2478.8,2071.3,2107.8,2959.9,2083.8,1389.4,2120.6,1972.2,2765.6,3009.7,2512.4,1964.1,1313.1,657.5,2035.0,2134.8,2093.7,2986.5,801.7,2266.9,1161.1,1669.8,657.5,1367.5,1717.2,1095.3,2560.0,2301.8,1905.2,1267.5,3427.6,1160.4,2436.7,2148.2,947.3,2737.6,919.1,0.0,3303.2,567.7,3048.5,1744.2,911.8,1109.2,3310.6,895.7,1707.4,1021.5,2051.5,1820.0,2656.5,1022.1,1878.9,2096.8,1690.1,2521.0,1148.0,1098.4,1398.6,1219.7,2156.4,2607.1,815.1,1262.6,396.9,508.4,2116.9,1464.0,1710.2,1095.3,1711.3,1229.4,1581.2,1235.8,1503.9,2085.4,1305.8,1099.7
46,2889.0,5233.6,1257.7,1709.1,1513.8,3183.6,2354.3,2521.5,4177.9,1562.1,2601.7,1215.2,2577.7,3683.6,1633.6,3367.7,2125.5,1885.1,5227.9,3394.1,4310.8,2671.8,4756.3,2390.3,2587.6,1907.4,3023.5,4488.7,2676.2,4493.0,2671.8,3382.8,1793.7,2423.5,5233.5,1374.2,1943.6,4194.4,946.3,3423.6,1700.6,1572.3,3003.9,1998.1,2636.2,3286.0,0.0,2752.6,1745.4,4031.5,2830.2,3119.9,2670.5,2994.1,4014.3,3908.8,1443.0,1781.3,2047.7,3020.8,4100.7,1587.6,1814.8,5194.5,3157.1,2876.1,2101.2,2335.3,1765.1,4462.8,2477.9,3140.1,3635.2,3451.8,2610.8,4083.4,1985.6,2423.5,2943.5,4227.1,1944.8,2450.1,2625.8,1848.8,4184.8,2904.6
47,989.8,2918.1,2004.9,1826.9,1593.4,1171.2,715.3,289.5,2385.1,1549.0,1707.5,2437.6,1683.5,1368.1,1598.3,1878.5,2243.3,2513.1,2912.4,1870.4,1809.0,135.2,2440.8,1734.5,1693.4,2464.2,708.0,2173.2,638.8,2177.5,135.2,1273.8,1194.9,573.0,2918.0,1779.5,1382.9,1763.4,2905.3,1108.1,1914.4,1625.9,870.3,2215.3,396.8,533.4,2780.9,0.0,2526.2,1716.0,383.0,1032.2,2788.3,662.5,1698.8,1452.2,1529.2,1810.4,2179.8,945.1,1785.2,1574.5,1732.4,2879.0,1071.0,976.9,876.3,697.4,1634.1,2513.4,292.8,1185.6,892.8,1041.8,1716.6,1767.9,1187.9,573.0,1414.4,1725.3,1623.5,1278.1,1650.6,1563.1,1801.7,1005.4
48,2674.0,4628.4,2038.2,952.6,1063.7,2396.7,1904.2,2290.6,3255.9,1112.0,1674.9,551.2,1623.0,3429.0,1183.5,2445.7,623.1,2734.2,4622.7,2472.1,4228.9,2440.9,4501.7,1471.1,1632.9,325.0,2858.6,3883.5,2435.8,4238.4,2440.9,2953.5,1343.6,2407.7,4626.6,2154.7,1645.7,3939.8,959.7,3169.0,2481.1,1122.2,2742.8,2778.6,2467.7,3055.1,1755.4,2521.7,0.0,3776.9,2638.7,2661.7,966.5,2829.2,3759.7,3743.9,2223.5,2561.8,2828.2,2805.8,3495.5,1137.5,2595.3,4589.3,2705.4,2661.1,2471.5,1885.2,1503.5,3540.8,2247.0,2353.2,3414.5,3482.9,1688.8,3828.8,1853.7,2407.7,2024.3,4169.2,2725.3,3005.3,3377.8,1694.6,3930.2,2668.1
49,1445.2,1540.8,3280.3,3207.1,2973.6,1449.7,2174.4,1805.2,2065.2,2929.2,2309.3,3817.8,2285.3,472.2,2978.5,1598.5,3260.3,3788.5,1625.7,1590.4,1097.3,1614.4,1046.4,2336.3,2295.2,3844.4,1124.9,1205.0,1610.2,783.1,1614.4,1275.4,2575.1,1999.4,1673.3,3054.9,2763.1,818.5,4180.7,745.6,3189.8,3006.1,1281.2,3490.7,1912.5,1770.3,4056.3,1727.3,3825.6,0.0,1955.8,1256.3,3737.5,1311.1,131.7,1118.6,2804.6,3085.8,3455.2,1356.0,1067.8,2954.7,3011.9,1634.3,1320.4,1432.3,2164.0,2156.5,3014.3,1885.1,1808.5,1464.1,1746.1,1637.8,2318.4,373.5,2647.0,1999.4,1912.8,1037.6,2903.0,2557.6,2917.9,2931.7,808.9,1433.6
50,1085.1,3026.5,2045.4,1922.2,1688.7,1382.7,810.6,364.8,2596.6,1644.3,1802.8,2532.9,1778.8,1579.6,1693.6,2090.0,2338.6,2553.6,3111.4,2081.9,1912.1,346.7,2634.0,1829.8,1788.7,2559.5,919.5,2384.7,734.1,2268.8,346.7,1485.3,1290.2,528.3,3129.5,1820.0,1478.2,1866.5,2945.8,1319.6,1954.9,1721.2,1081.8,2255.8,352.1,657.9,2821.4,405.3,2621.5,1927.5,0.0,1243.7,2883.6,874.0,1910.3,1641.9,1569.7,1662.0,2220.3,1156.6,1996.7,1669.8,1545.7,3090.5,1282.5,1072.2,767.0,792.7,1729.4,2724.9,388.1,1397.1,1017.3,1053.1,1811.9,1979.4,1283.2,528.3,1509.7,1828.4,1436.8,1091.4,1406.7,1658.4,1904.8,1100.7
51,550.1,2383.1,2457.7,2279.1,2045.6,302.4,1299.2,1067.8,1545.3,2001.2,1162.0,2889.8,1138.0,896.9,2021.9,1038.7,2113.0,2965.9,2377.4,1030.6,1696.8,956.2,1969.6,1189.0,1147.9,2725.8,499.9,1638.2,735.0,1706.3,956.2,434.0,1699.9,1176.8,2383.0,2232.3,1887.9,1407.7,3358.1,636.9,2367.2,2078.1,264.3,2668.1,1244.9,1148.3,3233.7,1069.1,2678.3,1244.8,1297.6,0.0,2590.2,562.5,1227.6,1397.7,1982.0,2263.2,2632.6,209.5,1250.2,2026.7,2189.3,2344.0,114.3,537.2,1341.4,1281.3,2139.1,1673.6,1024.2,316.8,1124.1,1288.6,1171.1,1296.7,1771.8,1176.8,765.5,1637.1,2080.4,1735.0,2107.5,2102.3,1398.1,538.5
52,2821.1,4540.1,2648.8,953.4,1417.0,2335.2,2145.5,2531.9,3167.6,1272.5,1586.6,1482.1,1534.7,3367.5,1298.9,2357.4,617.6,3393.7,4534.4,2383.8,4167.4,2682.2,4440.2,1471.9,1544.6,1238.7,2916.9,3795.2,2608.3,4176.9,2682.2,2892.0,1584.9,2649.0,4538.3,2637.1,1887.0,3878.3,1917.4,3107.5,2963.5,1449.5,2681.3,3264.4,2709.0,3296.4,2666.7,2763.0,994.7,3715.4,2880.0,2600.2,0.0,2926.2,3698.2,3814.7,2742.0,3080.3,3365.0,2757.5,3407.2,1298.0,3113.8,4501.0,2643.9,2808.2,2712.8,2126.5,1949.4,3452.5,2488.3,2291.7,3541.1,3705.6,1600.5,3767.3,2095.0,2649.0,1962.8,4107.7,3243.8,3246.6,3619.1,1935.9,3868.7,2836.7
53,547.2,2507.0,2290.2,2217.0,1983.5,684.1,1165.0,739.2,1919.3,1939.1,1543.7,2827.7,1519.7,957.0,1988.4,1412.7,2494.7,2798.4,2501.3,1404.6,1756.9,548.4,2029.7,1570.7,1529.6,2854.3,239.9,1762.1,620.1,1766.4,548.4,808.0,1585.0,1009.3,2506.9,2064.8,1773.0,1467.8,3190.6,697.0,2199.7,2016.0,383.2,2500.6,846.5,959.7,3066.2,661.3,2916.3,1304.9,889.8,545.1,2971.9,0.0,1287.7,1209.1,1814.5,2095.7,2465.1,458.0,1374.1,1964.6,2021.8,2467.9,583.9,534.3,1173.9,1147.1,2024.2,2047.6,742.5,698.5,935.5,1100.0,1552.8,1356.8,1637.6,1009.3,1147.2,1697.2,1912.9,1567.5,1940.0,1941.6,1458.2,535.6
54,1425.9,1439.9,3261.0,3187.8,2954.3,1430.4,2155.1,1785.9,2158.3,2909.9,2290.0,3798.5,2266.0,452.9,2959.2,1691.6,3241.0,3769.2,1524.8,1683.5,996.4,1595.1,945.5,2317.0,2275.9,3825.1,1105.6,1298.1,1590.9,682.2,1595.1,1313.9,2555.8,1980.1,1572.4,3035.6,2743.8,762.0,4161.4,726.3,3170.5,2986.8,1261.9,3471.4,1893.2,1751.0,4037.0,1708.0,3806.3,135.7,1936.5,1237.0,3718.2,1291.8,0.0,1108.0,2785.3,3066.5,3435.9,1336.7,1160.9,2935.4,2992.6,1533.4,1301.1,1413.0,2144.7,2137.2,2995.0,1978.2,1789.2,1444.8,1646.2,1536.9,2299.1,272.6,2627.7,1980.1,1893.5,936.7,2883.7,2538.3,2817.0,2912.4,752.4,1414.3
55,1394.7,1815.1,3158.2,3085.0,2851.5,1531.6,2052.3,1671.8,2543.8,2807.1,2391.2,3695.7,2367.2,792.0,2856.4,2037.2,3342.2,3666.4,1900.0,2029.1,585.6,1481.0,1422.6,2418.2,2377.1,3722.3,1085.1,1757.1,1488.1,1057.4,1481.0,1522.3,2453.0,1877.3,1947.6,2932.8,2641.0,454.8,4058.6,907.5,3067.7,2884.0,1230.7,3368.6,1779.1,1143.7,3934.2,1492.4,3784.3,1125.9,1822.4,1392.6,3819.4,1179.1,1095.0,0.0,2682.5,2702.5,3333.1,1305.5,1842.4,2832.6,2572.6,1908.6,1431.4,1381.8,2041.9,2034.4,2892.2,2437.2,1675.1,1546.0,793.8,958.3,2400.3,851.6,2524.9,1877.3,1994.7,512.0,2463.7,2118.3,2386.4,2809.6,673.1,1383.1
56,1661.0,4005.6,687.4,1971.2,1622.8,2030.9,1145.6,1293.5,3266.1,1671.1,2200.6,1832.5,2176.6,2455.6,1742.6,2626.1,2387.6,1117.3,3999.9,2652.5,2972.4,1443.8,3528.3,2227.6,2186.5,2356.2,1795.5,3260.7,1448.2,3265.0,1443.8,2154.8,1613.7,1195.5,4005.5,327.5,1420.6,2926.8,1648.8,2195.6,518.6,1681.3,1775.9,819.5,1408.2,2069.6,1546.9,1524.6,2362.7,2803.5,1602.2,1891.9,2932.6,1766.1,2786.3,2680.8,0.0,442.9,862.3,1792.8,2872.7,1696.6,476.4,3966.5,1929.1,1648.1,873.2,1152.4,1435.1,3394.4,1249.9,2045.3,2308.0,2113.4,2209.7,2855.4,1241.8,1195.5,1907.5,2888.7,606.4,1111.7,1287.4,1200.2,2956.8,1676.6
57,1901.3,3802.2,930.3,2214.1,1865.7,2271.2,1405.4,1553.3,3506.4,1914.0,2440.9,2075.4,2416.9,2695.9,1985.5,2866.4,2630.5,1460.2,3887.1,2892.8,2687.8,1703.6,3409.7,2467.9,2426.8,2599.1,2035.8,3501.0,1688.5,3044.5,1703.6,2395.1,1844.1,1396.2,3934.7,719.8,1598.0,2642.2,1891.7,2435.9,861.5,1924.2,2016.2,1162.4,1531.4,1785.0,1789.8,1784.4,2605.6,3043.8,1650.3,2132.2,3175.5,2006.4,3026.6,2675.8,454.6,0.0,1127.6,2033.1,3113.0,1939.5,186.2,3895.7,2169.4,1888.4,1071.0,1412.2,1678.0,3634.7,1509.7,2285.6,2023.4,1828.8,2450.0,2838.7,1419.2,1396.2,2147.8,2604.1,351.8,827.1,1032.8,1377.6,2680.5,1916.9
58,2256.5,4575.4,1004.0,2416.2,2067.8,2626.4,1741.1,1889.0,3861.6,2116.1,2796.1,2308.2,2772.1,3051.1,2187.6,3221.6,2832.6,371.6,4595.4,3248.0,3461.0,2039.3,4123.8,2823.1,2782.0,2801.2,2391.0,3856.2,2043.7,3817.7,2039.3,2750.3,2209.2,1791.0,4601.0,928.8,2017.4,3415.4,2124.5,2791.1,447.7,2126.3,2371.4,363.4,2003.7,2558.2,2022.6,2120.1,2838.4,3399.0,2197.7,2487.4,3377.6,2361.6,3381.8,3276.3,768.4,1072.8,0.0,2388.3,3468.2,2141.6,1106.3,4562.0,2524.6,2243.6,1468.7,1747.9,1880.1,3989.9,1845.4,2640.8,2796.6,2602.0,2805.2,3450.9,1922.3,1791.0,2503.0,3377.3,1146.8,1600.3,1801.5,1880.7,3453.7,2272.1
59,493.2,2511.2,2400.8,2275.0,2041.5,438.2,1242.3,1010.9,1673.4,1997.1,1297.8,2885.7,1273.8,1025.0,2046.4,1166.8,2248.8,2909.0,2505.5,1158.7,1824.9,907.3,2097.7,1324.8,1283.7,2861.6,451.0,1766.3,678.1,1834.4,907.3,562.1,1643.0,1119.9,2511.1,2175.4,1831.0,1535.8,3301.2,765.0,2310.3,2074.0,211.5,2611.2,1188.0,1099.4,3176.8,1020.2,2814.1,1372.9,1248.7,207.8,2726.0,513.6,1355.7,1348.8,1925.1,2206.3,2575.7,0.0,1378.3,2022.6,2132.4,2472.1,234.6,480.3,1284.5,1224.4,2082.2,1801.7,967.3,452.6,1075.2,1239.7,1306.9,1424.8,1714.9,1119.9,901.3,1765.2,2023.5,1678.1,2050.6,2045.4,1526.2,481.6
60,1515.6,1132.9,3350.7,3137.7,3022.9,1455.1,2244.8,1875.6,1011.3,2878.4,1906.4,3816.7,1955.9,1093.2,2877.7,1083.3,2952.2,3858.9,1127.2,1075.2,1826.1,1684.8,1309.4,2044.8,1959.7,3565.0,1195.3,388.0,1680.6,922.0,1684.8,1127.4,2645.5,2069.8,1132.8,3125.3,2833.5,1591.7,4251.1,1172.2,3260.2,3055.4,1318.7,3561.1,1982.9,1904.2,4126.7,1797.7,3517.5,1089.0,2026.2,1261.7,3408.1,1381.5,1171.9,1833.9,2875.0,3156.2,3525.6,1419.0,0.0,2903.9,3082.3,1093.8,1325.8,1502.7,2234.4,2226.9,3084.7,872.2,1878.9,1469.5,1880.0,2044.5,1873.7,1334.5,2717.4,2069.8,1918.2,1766.4,2973.4,2628.0,3000.5,3002.1,1582.1,1504.0
61,1683.3,4025.4,1411.7,337.2,179.9,1742.8,913.5,1299.9,2652.9,35.4,1076.7,1024.1,1052.7,2507.8,108.6,1842.7,753.6,2156.6,4019.7,1869.1,3307.7,1450.2,3580.5,865.3,1062.6,1050.7,1867.9,3280.5,1445.1,3317.2,1450.2,2177.1,352.9,1417.0,4023.6,1400.0,655.0,3018.6,1626.2,2247.8,1726.4,212.4,1798.2,2027.3,1477.0,2064.4,1573.8,1531.0,1112.7,2855.7,1648.0,1914.2,1298.6,1838.5,2838.5,2753.2,1504.9,1843.2,2127.9,1815.1,2892.5,0.0,1876.7,3986.3,1951.4,1670.4,1480.8,894.5,717.4,2937.8,1256.3,1699.3,2423.8,2492.2,1085.8,2907.6,863.0,1417.0,1418.5,3241.3,2006.7,2014.6,2387.1,703.9,3009.0,1677.4
62,1832.4,3616.0,946.1,2229.9,1881.5,2202.3,1467.1,1598.4,3437.5,1929.8,2372.0,2091.2,2348.0,2627.0,2001.3,2797.5,2646.3,1476.0,3700.9,2823.9,2501.6,1658.1,3223.5,2399.0,2357.9,2614.9,1966.9,3432.1,1619.6,2858.3,1658.1,2326.2,1935.2,1375.1,3748.5,735.6,1716.7,2456.0,1907.5,2367.0,877.3,1940.0,1947.3,1178.2,1462.5,1598.8,1805.6,1729.3,2621.4,2974.9,1527.5,2063.3,3191.3,1937.5,2895.9,2489.6,470.4,129.9,1143.4,1964.2,3044.1,1955.3,0.0,3709.5,2100.5,1819.5,1179.7,1473.9,1693.8,3565.8,1554.8,2216.7,1837.2,1642.6,2381.1,2652.5,1537.9,1375.1,2078.9,2417.9,262.9,640.9,956.9,1496.3,2494.3,1848.0
63,2610.8,135.9,4445.9,4232.9,4118.1,2550.3,3340.0,2970.8,1828.0,3973.6,3001.6,4911.9,3051.1,1783.7,3972.9,2178.5,4047.4,4954.1,76.9,2170.4,1767.1,2780.0,1141.0,3140.0,3054.9,4660.2,2290.5,706.8,2775.8,986.2,2780.0,2222.6,3740.7,3165.0,39.0,4220.5,3928.7,1532.7,5346.3,2057.1,4355.4,4150.6,2413.9,4656.3,3078.1,2680.6,5221.9,2892.9,4612.7,1650.9,3121.4,2356.9,4503.3,2476.7,1551.5,1929.5,3970.2,3903.8,4620.8,2514.2,1095.2,3999.1,3773.9,0.0,2421.0,2597.9,3329.6,3322.1,4179.9,1351.8,2974.1,2564.7,2416.9,2307.6,2968.9,1275.5,3812.6,3165.0,3013.4,1707.4,3665.0,3319.6,3587.7,4097.3,1523.1,2599.2
